StockCode,Description,Avg_Price,Total_Quantity,Total_Revenue,Transaction_Count,Competitor_A_Price,Competitor_B_Price,Competitor_C_Price,Market_Avg_Price,Price_vs_Market_Pct,Pricing_Flag,Elasticity,Elasticity_Category,Recommended_Price_Change,Final_Recommendation,Price_Change_Factor,Recommended_Price,Price_Difference,Pct_Price_Change,Estimated_Qty_Change_Pct,Estimated_New_Qty,Current_Revenue,Projected_Revenue,Revenue_Uplift
22829,BROCANTE SHELF WITH HOOKS,9.95,19,189.04999999999998,12,8.63,9.46,10.99,9.69,2.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,9.95,0.0,0.0,-0.0,19.0,189.04999999999998,189.04999999999998,0.0
84707B,PINK JEWELLED MIRROR TRINKET TRAY,9.95,19,189.04999999999998,10,9.32,9.46,11.36,10.05,-1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,9.95,0.0,0.0,-0.0,19.0,189.04999999999998,189.04999999999998,0.0
85202,HANGING WOOD AND FELT HEART,0.4189655172413793,453,188.82,51,0.37,0.44,0.45,0.42,-0.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,453.0,189.79137931034484,190.26,0.47
79303D,LILAC FLOWER BLOCK TABLE LAMP,2.95,64,188.8,7,2.79,2.84,3.13,2.92,1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.95,0.0,0.0,-0.0,64.0,188.8,188.8,0.0
90157,RIVIERA NECKLACE,4.95,38,188.10000000000002,14,4.5,5.16,5.36,5.01,-1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.95,0.0,0.0,-0.0,38.0,188.1,188.1,0.0
84660C,PINK STITCHED WALL CLOCK,3.75,50,187.5,28,3.35,3.57,4.01,3.64,3.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.75,0.0,0.0,-0.0,50.0,187.5,187.5,0.0
84673B,BLUE FLY SWAT,0.65,288,187.20000000000002,37,0.59,0.63,0.71,0.64,1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.65,0.0,0.0,-0.0,288.0,187.20000000000002,187.20000000000002,0.0
21543,BUTTERFLY WATER TRANSFER TATTOOS ,0.8346153846153845,267,186.95,13,0.75,0.83,0.94,0.84,-0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.83,-0.0,0.0,-0.0,267.0,222.84230769230768,221.60999999999999,-1.23
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",1.19375,400,186.72,8,1.11,1.28,1.36,1.25,-4.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.19,-0.0,0.0,-0.0,400.0,477.50000000000006,476.0,-1.5
21084,SET/6 COLLAGE PAPER CUPS,0.65,287,186.55,33,0.57,0.69,0.76,0.67,-3.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.65,0.0,0.0,-0.0,287.0,186.55,186.55,0.0
84906,PINK B'FLY C/COVER W BOBBLES,5.95,31,184.45000000000002,9,5.27,5.67,6.83,5.92,0.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.95,0.0,0.0,-0.0,31.0,184.45000000000002,184.45000000000002,0.0
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,1.69,109,184.21,16,1.59,1.65,1.93,1.72,-1.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.69,0.0,0.0,-0.0,109.0,184.21,184.21,0.0
46776C,WOVEN FROST CUSHION COVER,4.333333333333333,91,184.05,11,4.09,4.09,4.82,4.33,0.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.33,-0.0,0.0,-0.0,91.0,394.3333333333333,394.03000000000003,-0.3
22395,PAPERWEIGHT VINTAGE PAISLEY,2.4555555555555553,80,183.6,18,2.31,2.46,2.75,2.51,-2.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.46,0.0,0.0,-0.0,80.0,196.44444444444443,196.8,0.36
84597B,RETRO BROWN BALL ASHTRAY ,1.2214285714285715,154,182.9,14,1.09,1.21,1.36,1.22,0.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.22,-0.0,0.0,-0.0,154.0,188.10000000000002,187.88,-0.22
85230G,ORANGE VOTIVE CANDLE,0.2691304347826087,696,182.64,23,0.25,0.29,0.32,0.29,-7.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.27,0.0,0.0,-0.0,696.0,187.31478260869562,187.92000000000002,0.61
16053,POPART COL BALLPOINT PEN ASST,0.16499999999999998,4298,182.58,8,0.15,0.18,0.18,0.17,-2.9, Competitive — Monitor,-1.827,Highly Elastic — Consider Discount,-5%,MONITOR — No Clear Signal,0.0,0.16,-0.0,0.0,-0.0,4298.0,709.17,687.6800000000001,-21.49
72799D,BLUE PILLAR CANDLE SILVER FLOCK,2.9214285714285717,65,182.15,13,2.63,2.87,3.07,2.86,2.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.92,-0.0,0.0,-0.0,65.0,189.89285714285717,189.79999999999998,-0.09
85128,PLANTPOT SINGLE HOOK PISTACHIO,1.395,165,182.09,2,1.21,1.39,1.6,1.4,-0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.4,0.0,0.0,-0.0,165.0,230.175,230.99999999999997,0.82
21403,BLUE EGG  SPOON,0.42,433,181.86,37,0.38,0.45,0.45,0.43,-2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,433.0,181.85999999999999,181.85999999999999,0.0
84464,S/60 PINK FLUFFY CHICKS IN BOX,2.4999999999999996,83,181.64999999999998,11,2.17,2.62,2.96,2.58,-3.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.5,0.0,0.0,-0.0,83.0,207.49999999999997,207.5,0.0
37379B,BLUE CHERRY BLOSSOM CUP & SAUCER,0.8833333333333333,1122,181.5,3,0.78,0.81,1.04,0.88,0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.88,-0.0,0.0,-0.0,1122.0,991.1,987.36,-3.74
20980,36 PENCILS TUBE POSY,1.25,145,181.25,29,1.17,1.21,1.33,1.24,0.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,145.0,181.25,181.25,0.0
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,1.6206666666666665,122,181.22,15,1.41,1.6,1.73,1.58,2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.62,-0.0,0.0,-0.0,122.0,197.72133333333332,197.64000000000001,-0.08
46000U,POLYESTER FILLER PAD 30CMx30CM,1.25,144,180.0,25,1.07,1.2,1.41,1.23,1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,144.0,180.0,180.0,0.0
20839,FRENCH PAISLEY CUSHION COVER ,2.9500000000000006,61,179.95000000000002,12,2.53,2.81,3.37,2.9,1.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.95,-0.0,0.0,-0.0,61.0,179.95000000000005,179.95000000000002,-0.0
84962,SET/3 COLOUR PAINTED KASHMIRI STOOL,59.95,3,179.85000000000002,2,56.6,55.52,65.42,59.18,1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,59.95,0.0,0.0,-0.0,3.0,179.85000000000002,179.85000000000002,0.0
85088,CANDY SPOT HAND BAG,2.1,85,178.5,24,1.89,2.15,2.43,2.16,-2.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.1,0.0,0.0,-0.0,85.0,178.5,178.5,0.0
37506,NEW ENGLAND MILK JUG W GIFT BOX,5.95,30,178.5,22,5.3,5.72,6.78,5.93,0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.95,0.0,0.0,-0.0,30.0,178.5,178.5,0.0
90196A,PURPLE GEMSTONE NECKLACE 45CM,12.75,14,178.5,6,11.87,11.84,14.01,12.57,1.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,12.75,0.0,0.0,-0.0,14.0,178.5,178.5,0.0
21132,SILVER STANDING GNOME   ,4.25,42,178.5,14,3.97,4.07,4.48,4.17,1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.25,0.0,0.0,-0.0,42.0,178.5,178.5,0.0
21208,PASTEL COLOUR HONEYCOMB FAN,1.65,108,178.2,19,1.46,1.73,1.92,1.7,-2.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.65,0.0,0.0,-0.0,108.0,178.2,178.2,0.0
85131D,BEADED CRYSTAL HEART PINK\ON STICK,0.8414285714285715,389,177.85000000000002,20,0.77,0.89,0.91,0.86,-2.2, Competitive — Monitor,-3.46,Highly Elastic — Consider Discount,-5%,MONITOR — No Clear Signal,0.0,0.84,-0.0,0.0,-0.0,389.0,327.3157142857143,326.76,-0.56
35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,1.1921052631578946,172,177.6,18,1.11,1.19,1.4,1.23,-3.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.19,-0.0,0.0,-0.0,172.0,205.04210526315785,204.67999999999998,-0.36
85169D,PINK LOVE BIRD CANDLE,1.25,142,177.5,23,1.14,1.23,1.39,1.25,0.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,142.0,177.5,177.5,0.0
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,2.457142857142857,100,177.0,13,2.13,2.65,2.79,2.52,-2.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.46,0.0,0.0,-0.0,100.0,245.7142857142857,246.0,0.29
84985B,SET OF 72 BLACK PAPER DOILIES ,1.45,122,176.89999999999998,19,1.36,1.38,1.71,1.48,-2.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.45,0.0,0.0,-0.0,122.0,176.9,176.9,0.0
84725,FREESTYLE CANVAS ART PICTURE,3.540909090909091,93,176.84999999999997,11,3.2,3.38,4.18,3.59,-1.4, Competitive — Monitor,-3.098,Highly Elastic — Consider Discount,-5%,MONITOR — No Clear Signal,0.0,3.54,-0.0,0.0,-0.0,93.0,329.30454545454546,329.22,-0.08
84913B,MINT GREEN ROSE TOWEL,4.65,38,176.70000000000002,11,4.08,4.5,5.14,4.57,1.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.65,0.0,0.0,-0.0,38.0,176.70000000000002,176.70000000000002,0.0
84966A,PINK KASHMIRI BOXED MIRROR,17.333333333333332,12,176.0,3,15.47,16.43,18.74,16.88,2.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,17.33,-0.0,0.0,-0.0,12.0,208.0,207.95999999999998,-0.04
21018,BIRD BOX CHRISTMAS TREE DECORATION,0.85,207,175.95,36,0.73,0.83,0.99,0.85,0.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,207.0,175.95,175.95,0.0
20827,GOLD APERITIF GLASS,2.0483333333333333,85,175.04000000000002,6,1.77,2.18,2.28,2.08,-1.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.05,0.0,0.0,-0.0,85.0,174.10833333333332,174.24999999999997,0.14
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,4.25,41,174.25,16,3.94,4.33,4.58,4.28,-0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.25,0.0,0.0,-0.0,41.0,174.25,174.25,0.0
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,2.016666666666667,101,174.05,8,1.71,1.99,2.39,2.03,-0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.02,0.0,0.0,-0.0,101.0,203.68333333333337,204.02,0.34
78033,FLAG OF ST GEORGE CHAIR,5.464285714285714,36,173.4,7,4.87,5.84,5.9,5.54,-1.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.46,-0.0,0.0,-0.0,36.0,196.71428571428572,196.56,-0.15
90081A,LILY BROOCH AMETHYST COLOUR,4.95,35,173.25000000000003,16,4.47,4.59,5.22,4.76,4.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.95,0.0,0.0,-0.0,35.0,173.25,173.25,0.0
90192,JADE DROP EARRINGS W FILIGREE,4.95,35,173.25,11,4.23,4.72,5.21,4.72,4.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.95,0.0,0.0,-0.0,35.0,173.25,173.25,0.0
90070,RUBY GLASS CLUSTER BRACELET,5.95,29,172.55,8,5.64,6.01,6.8,6.15,-3.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.95,0.0,0.0,-0.0,29.0,172.55,172.55,0.0
90145,SILVER HOOP EARRINGS WITH FLOWER,5.95,29,172.55,12,5.19,6.06,6.84,6.03,-1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.95,0.0,0.0,-0.0,29.0,172.55,172.55,0.0
20869,GOLD FABRIC MIRROR,1.1366666666666667,321,172.53,14,1.0,1.05,1.25,1.1,3.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.14,0.0,0.0,-0.0,321.0,364.87,365.93999999999994,1.07
84876B,GREEN HEART COMPACT MIRROR,2.3214285714285716,126,172.5,7,2.04,2.29,2.55,2.29,1.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.32,-0.0,0.0,-0.0,126.0,292.5,292.32,-0.18
84800S,SMALL WHITE/PINK ROSE ART FLOWER,1.001,281,171.97,10,0.87,1.02,1.1,1.0,0.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.0,-0.0,0.0,-0.0,281.0,281.28099999999995,281.0,-0.28
84706C,PINK FLOCK TABLE CLOCK ,3.6999999999999997,84,170.8,4,3.15,3.82,4.26,3.74,-1.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.7,0.0,0.0,-0.0,84.0,310.79999999999995,310.8,0.0
21167,WHITE SAGE INCENSE,0.20807692307692308,848,170.58,26,0.19,0.21,0.22,0.21,-0.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.21,0.0,0.0,-0.0,848.0,176.44923076923078,178.07999999999998,1.63
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,3.427777777777778,64,170.4,9,3.25,3.33,4.08,3.55,-3.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.43,0.0,0.0,-0.0,64.0,219.3777777777778,219.52,0.14
84706B,FAIRY CAKES TABLE CLOCK,8.95,19,170.04999999999998,8,7.81,8.37,9.7,8.63,3.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,8.95,0.0,0.0,-0.0,19.0,170.04999999999998,170.04999999999998,0.0
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1.25,136,170.0,13,1.15,1.24,1.5,1.3,-3.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,136.0,170.0,170.0,0.0
47347B,BLUE FLOWER T-LIGHT HOLDER,1.1257142857142857,236,169.72,7,1.04,1.06,1.21,1.1,2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.13,0.0,0.0,-0.0,236.0,265.6685714285714,266.67999999999995,1.01
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,2.4,79,169.05000000000004,3,2.24,2.57,2.8,2.54,-5.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.4,0.0,0.0,-0.0,79.0,189.6,189.6,0.0
35967,FOLK ART METAL STAR T-LIGHT HOLDER,0.3951612903225806,429,168.66000000000003,31,0.35,0.39,0.43,0.39,1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.4,0.0,0.0,-0.0,429.0,169.5241935483871,171.60000000000002,2.08
85205A,IVORY FELT EASTER RABBIT GARLAND,2.55,66,168.29999999999998,21,2.24,2.48,2.71,2.48,2.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.55,0.0,0.0,-0.0,66.0,168.29999999999998,168.29999999999998,0.0
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,2.125,162,168.29999999999998,12,1.88,2.22,2.51,2.2,-3.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.12,-0.0,0.0,-0.0,162.0,344.25,343.44,-0.81
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,2.533928571428571,67,168.14999999999998,25,2.33,2.53,2.99,2.62,-3.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.53,-0.0,0.0,-0.0,67.0,169.77321428571426,169.51,-0.26
16043,POP ART PUSH DOWN RUBBER ,0.348,2044,167.28,10,0.32,0.34,0.39,0.35,-0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.35,0.0,0.0,-0.0,2044.0,711.3119999999999,715.4,4.09
22330,72 ROUND PINK DOILIES,1.45,115,166.75,15,1.26,1.52,1.68,1.49,-2.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.45,0.0,0.0,-0.0,115.0,166.75,166.75,0.0
84563B,BLUE & WHITE BREAKFAST TRAY,5.95,28,166.6,17,5.28,6.3,6.74,6.11,-2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.95,0.0,0.0,-0.0,28.0,166.6,166.6,0.0
21025,SPACE FROG,1.25,133,166.25,22,1.18,1.28,1.47,1.31,-4.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,133.0,166.25,166.25,0.0
21102,"CANDLE IN JAR COLLAGE , VANILLA",2.55,65,165.75,12,2.37,2.37,2.8,2.51,1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.55,0.0,0.0,-0.0,65.0,165.75,165.75,0.0
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,6.35,26,165.1,11,6.02,6.42,7.17,6.54,-2.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,6.35,0.0,0.0,-0.0,26.0,165.1,165.1,0.0
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,1.221111111111111,182,165.01999999999998,9,1.13,1.27,1.37,1.26,-3.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.22,-0.0,0.0,-0.0,182.0,222.2422222222222,222.04,-0.2
90146,FINE SILVER NECKLACE W PASTEL FLOWE,7.5,22,165.0,10,6.67,7.06,8.27,7.33,2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,7.5,0.0,0.0,-0.0,22.0,165.0,165.0,0.0
85169B,BLACK LOVE BIRD CANDLE,1.25,132,165.0,24,1.14,1.2,1.48,1.27,-1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,132.0,165.0,165.0,0.0
84526,GIANT BLACK SUNGLASSES,1.95,84,163.79999999999998,31,1.79,2.07,2.1,1.99,-2.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.95,0.0,0.0,-0.0,84.0,163.79999999999998,163.79999999999998,0.0
90122B,JADE CRYSTAL+GLASS BRACELET,4.950000000000001,33,163.35000000000002,13,4.25,4.57,5.31,4.71,5.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.95,-0.0,0.0,-0.0,33.0,163.35000000000002,163.35,-0.0
79190A,RETRO PLASTIC 70'S TRAY,0.42,387,162.54,41,0.38,0.44,0.48,0.43,-2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,387.0,162.54,162.54,0.0
90032,IVORY SHELL HEART NECKLACE,6.25,26,162.5,15,5.76,6.22,7.18,6.39,-2.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,6.25,0.0,0.0,-0.0,26.0,162.5,162.5,0.0
20826,SILVER APERITIF GLASS,2.0483333333333333,79,162.32000000000002,6,1.78,2.03,2.21,2.01,1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.05,0.0,0.0,-0.0,79.0,161.81833333333333,161.95,0.13
84529A,PINK KNITTED KIDS RUCKSACK,6.75,24,162.0,10,6.26,6.22,7.48,6.65,1.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,6.75,0.0,0.0,-0.0,24.0,162.0,162.0,0.0
47591A,CAROUSEL DES CHILD'S APRON,1.65,98,161.7,36,1.5,1.73,1.97,1.73,-4.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.65,0.0,0.0,-0.0,98.0,161.7,161.7,0.0
90209A,PURPLE ENAMEL+GLASS HAIR COMB,1.9833333333333334,89,161.7,6,1.87,1.94,2.16,1.99,-0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.98,-0.0,0.0,-0.0,89.0,176.51666666666668,176.22,-0.3
90210B,CLEAR ACRYLIC FACETED BANGLE,2.9214285714285717,58,161.5,13,2.5,2.94,3.36,2.93,-0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.92,-0.0,0.0,-0.0,58.0,169.44285714285715,169.35999999999999,-0.08
21401,BLUE PUDDING SPOON,0.42,384,161.28,34,0.37,0.43,0.49,0.43,-2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,384.0,161.28,161.28,0.0
82011C,BATHROOM SCALES FOOTPRINTS IN SAND,3.6833333333333336,46,159.7,24,3.35,3.8,4.12,3.76,-2.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.68,-0.0,0.0,-0.0,46.0,169.43333333333334,169.28,-0.15
85185C,COW  SOCK PUPPET,2.95,54,159.3,26,2.59,3.17,3.51,3.09,-4.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.95,0.0,0.0,-0.0,54.0,159.3,159.3,0.0
84086C,PINK/PURPLE RETRO RADIO,2.95,54,159.3,15,2.72,2.96,3.42,3.03,-2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.95,0.0,0.0,-0.0,54.0,159.3,159.3,0.0
85165,CANDY PINK FRENCH BOUDOIR CLOCK,9.95,16,159.2,11,9.21,9.79,11.13,10.04,-0.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,9.95,0.0,0.0,-0.0,16.0,159.2,159.2,0.0
90124B,BLUE MURANO TWIST NECKLACE,9.95,16,159.2,8,8.56,10.67,11.3,10.18,-2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,9.95,0.0,0.0,-0.0,16.0,159.2,159.2,0.0
35638B,PINK/BLUE STRING CURTAIN ,4.95,59,159.05,4,4.46,5.06,5.71,5.08,-2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.95,0.0,0.0,-0.0,59.0,292.05,292.05,0.0
85129B,BEADED CRYSTAL HEART GREEN SMALL,1.2417391304347825,129,158.97,23,1.12,1.2,1.41,1.24,0.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,129.0,160.18434782608693,159.96,-0.22
22864,MUG AND COASTER SET RED CIRCLES,0.42,378,158.76,2,0.37,0.39,0.5,0.42,0.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,378.0,158.76,158.76,0.0
84926C,FAIRY CAKES TILE COASTER,1.25,127,158.75,19,1.18,1.32,1.38,1.29,-3.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,127.0,158.75,158.75,0.0
21193,WHITE HONEYCOMB PAPER FAN ,2.0726666666666667,84,158.36,14,1.93,2.03,2.27,2.08,-0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.07,-0.0,0.0,-0.0,84.0,174.10399999999998,173.88,-0.22
90087,CRYSTAL SEA HORSE PHONE CHARM,0.8499999999999999,186,158.1,13,0.78,0.87,0.92,0.86,-1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,186.0,158.09999999999997,158.1,0.0
10123G,ARMY CAMO WRAPPING TAPE,0.5592307692307693,2246,157.18,12,0.52,0.56,0.59,0.56,-0.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.56,0.0,0.0,-0.0,2246.0,1256.0323076923078,1257.7600000000002,1.73
17178,FLAT PALM T-LIGHT HOLDER,1.234,133,156.65,24,1.11,1.17,1.3,1.19,3.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.23,-0.0,0.0,-0.0,133.0,164.12199999999999,163.59,-0.53
35818B,"ACRYLIC JEWEL ICICLE, BLUE",0.634,372,156.6,5,0.6,0.64,0.75,0.66,-3.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.63,-0.0,0.0,-0.0,372.0,235.848,234.36,-1.49
84510C,SET OF 4 POLKADOTS COASTERS,1.2445714285714287,128,156.2,35,1.14,1.16,1.43,1.24,0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,128.0,159.30514285714287,158.72,-0.59
82585,SWEET VALENCIA CANDLE+CUP,1.2420833333333332,132,155.88,21,1.15,1.22,1.43,1.27,-2.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,132.0,163.95499999999998,163.68,-0.27
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,11.95,13,155.35,8,11.19,12.04,13.65,12.29,-2.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,11.95,0.0,0.0,-0.0,13.0,155.35,155.35,0.0
84927D,LA PALMIERA TILE HOOK,1.7892307692307694,905,155.22,13,1.57,1.77,2.11,1.82,-1.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.79,0.0,0.0,-0.0,905.0,1619.2538461538463,1619.95,0.7
21698,MOCK LOBSTER FRIDGE MAGNET,0.8451851851851852,187,154.26999999999998,26,0.79,0.88,0.95,0.87,-2.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,187.0,158.04962962962964,158.95,0.9
84422,PINK/BLUE DISC/MIRROR STRING,0.8382352941176471,198,153.9,17,0.73,0.88,0.99,0.87,-3.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.84,0.0,0.0,-0.0,198.0,165.97058823529412,166.32,0.35
84855,BLOKEY SILVER TOOL SET,4.95,31,153.45000000000002,11,4.38,5.16,5.46,5.0,-1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.95,0.0,0.0,-0.0,31.0,153.45000000000002,153.45000000000002,0.0
35809B,ENAMEL BLUE RIM TEA CONTAINER,2.1,73,153.3,19,1.86,1.95,2.5,2.1,0.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.1,0.0,0.0,-0.0,73.0,153.3,153.3,0.0
